hospital_id,name,address,status,ownership_information,city_id
10585364,YUMA REHABILITATION HOSPITAL - AN AFFILIATION OF ENCOMPASS HEALTH AND YRMC,901 WEST 24TH STREET,OPEN,PROPRIETARY,1840021998
64585016,ABRAZO ARIZONA HEART HOSPITAL,1930 EAST THOMAS ROAD,OPEN,PROPRIETARY,1840020568
685308,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,OPEN,PROPRIETARY,1840020563
196784316,ABRAZO CAVE CREEK HOSPITAL,5227 EAST CAREFREE HIGHWAY,OPEN,NOT AVAILABLE,1840022915
67485015,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,OPEN,PROPRIETARY,1840020568
196784267,ABRAZO MESA HOSPITAL,5750 EAST BASELINE ROAD,OPEN,NOT AVAILABLE,1840020566
6685032,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,OPEN,PROPRIETARY,1840020568
196784317,ABRAZO SURPRISE HOSPITAL,16815 WEST BELL ROAD,OPEN,NOT AVAILABLE,1840021941
9685338,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,OPEN,NOT AVAILABLE,1840020564
585206,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,OPEN,PROPRIETARY,1840020566
1685006,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,OPEN,NON-PROFIT,1840020568
67785724,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,OPEN,GOVERNMENT - STATE,1840022101
985206,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,OPEN,NON-PROFIT,1840020566
1185351,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,OPEN,NON-PROFIT,1840019311
66885222,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,OPEN,NOT AVAILABLE,1840019364
1285375,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,OPEN,NON-PROFIT,1840019312
1385202,BANNER DESERT MEDICAL CENTER,1400 SOUTH DOBSON ROAD,OPEN,NON-PROFIT,1840020566
1485037,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,OPEN,NON-PROFIT,1840020568
1585234,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,OPEN,NON-PROFIT,1840021947
64885120,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,OPEN,NOT AVAILABLE,1840019365
196784318,BANNER HEALTH,1405 SOUTH ALMA SCHOOL ROAD,OPEN,NOT AVAILABLE,1840019309
1785206,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,OPEN,NON-PROFIT,1840020566
1985306,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,OPEN,NON-PROFIT,1840020563
67885713,BANNER - UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,OPEN,GOVERNMENT - STATE,1840022101
16085635,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,OPEN,PROPRIETARY,1840022103
196784265,CARONDELET MARANA HOSPITAL,5620 CORTARO FARMS ROAD,OPEN,NOT AVAILABLE,1840022101
8685015,THE CORE INSTITUTE SPECIALTY HOSPITAL,6501 NORTH 19TH AVENUE,OPEN,PROPRIETARY,1840020568
196784203,DHEW IND HLTH SV - HLTH SV AND MNTH HLTH ADM,"200 WEST HOSPITAL DRIVE, PO BOX 860",OPEN,NOT AVAILABLE,1840018966
3586503,DHHS PHS NAIHS CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",OPEN,GOVERNMENT - FEDERAL,1840017672
67185224,DIGNITY COMMUNITY CARE,1955 WEST FRYE ROAD,OPEN,NOT AVAILABLE,1840019309
187385212,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,9130 EAST ELLIOT ROAD,OPEN,NOT AVAILABLE,1840020566
3286001,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,OPEN,NON-PROFIT,1840020335
10685132,FLORENCE HOSPITAL,4545 NORTH HUNT HIGHWAY,OPEN,NOT AVAILABLE,1840021999
196784319,"FORT DEFIANCE INDIAN HOSPITAL BOARD, INC","CORNER OF ROUTES N12 AND N7, PO BOX 649",OPEN,NOT AVAILABLE,1840017675
65285251,GREENBAUM SPECIALITY SURGICAL HOSPITAL,3535 NORTH SCOTTSDALE ROAD,OPEN,NOT AVAILABLE,1840021940
3786403,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,OPEN,PROPRIETARY,1840021044
196784320,HONORHEALTH,33400 NORTH 32ND AVENUE,OPEN,NOT AVAILABLE,1840020568
4485027,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,OPEN,NON-PROFIT,1840020568
4585020,HONORHEALTH JOHN C. LINCOLN MEDICAL CENTER,250 EAST DUNLAP AVENUE,OPEN,NON-PROFIT,1840020568
7285251,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,OPEN,NON-PROFIT,1840021940
7385260,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,OPEN,NON-PROFIT,1840021940
7485255,HONORHEALTH SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,OPEN,NON-PROFIT,1840021940
5086409,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,OPEN,NON-PROFIT,1840021043
5685054,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,OPEN,NON-PROFIT,1840020568
5785297,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,OPEN,NOT AVAILABLE,1840021947
5985209,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,OPEN,PROPRIETARY,1840020566
6085546,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,OPEN,NON-PROFIT,1840021989
196784322,"NORTHWEST SAHUARITA HOSPITAL, LLC",16260 SOUTH RANCHO SAHUARITA BOULEVARD,OPEN,NOT AVAILABLE,1840022102
6385008,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,OPEN,PROPRIETARY,1840020568
6485755,"ORO VALLEY HOSPITAL, LLC",1551 EAST TANGERINE ROAD,OPEN,PROPRIETARY,1840023058
285224,"ORTHOPEDIC AND SURGICAL SPECIALTY COMPANY, LLC","2905 WEST WARNER ROAD, SUITE 1",OPEN,PROPRIETARY,1840019309
186685248,PHOENIX ER AND MEDICAL HOSPITAL,3050 SOUTH DOBSON ROAD,OPEN,NOT AVAILABLE,1840019309
14385622,SANTA CRUZ VALLEY REGIONAL HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,OPEN,NOT AVAILABLE,1840018111
66985711,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,OPEN,NON-PROFIT,1840022101
67685305,ST JOSEPH'S WESTGATE MEDICAL CENTER,7300 NORTH 99TH AVENUE,OPEN,NON-PROFIT,1840020563
8485006,"ST LUKE'S MEDICAL CENTER, LP",1800 EAST VAN BUREN STREET,OPEN,PROPRIETARY,1840020568
8285013,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,OPEN,NON-PROFIT,1840020568
67085745,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,OPEN,NOT AVAILABLE,1840022101
8585901,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,OPEN,NON-PROFIT,1840021582
66485281,TEMPE ST LUKE'S HOSPITAL,1500 SOUTH MILL AVENUE,OPEN,NON-PROFIT,1840021942
16385712,TMC GEROPSYCHIATRIC CENTER AT HANDMAKER,"2221 NORTH ROSEMONT BOULEVARD, BLDG 3, SUITE 200",OPEN,NOT AVAILABLE,1840022101
4585634,TOHONO O'ODHAM NATION HEALTH CARE - TON - SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",OPEN,GOVERNMENT - FEDERAL,1840019485
196784323,TUBA CITY REGIONAL HEALTH CARE CORPORATION,"167 MAIN ST, PO BOX 600",OPEN,NOT AVAILABLE,1840018972
196784251,TUCSON ER AND HOSPITAL,4575 EAST BROADWAY BOULEVARD,OPEN,NOT AVAILABLE,1840022101
9085712,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,OPEN,NON-PROFIT,1840022101
9486426,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,OPEN,PROPRIETARY,1840042961
5485008,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020568
9586326,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,OPEN,NON-PROFIT,1840019168
9786442,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,OPEN,PROPRIETARY,1840019748
69985338,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,OPEN,NOT AVAILABLE,1840020564
10286301,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,OPEN,NON-PROFIT,1840020436
10386314,YAVAPAI REGIONAL MEDICAL CENTER - EAST CAMPUS,7700 EAST FLORENTINE ROAD,OPEN,NON-PROFIT,1840021772
10485364,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,OPEN,NON-PROFIT,1840021998
64985006,BANNER GOOD SAMARITAN MEDICAL CENTER,"1300 NORTH 12TH STREET, SUITE 404",OPEN,NOT AVAILABLE,1840020568
67985724,BANNER UNIVERSITY MEDICAL CENTER AT THE ARIZONA HEALTH SC,1501 NORTH CAMPBELL AVENUE,OPEN,GOVERNMENT - STATE,1840022101
1572042,"DEWITT HOSPITAL AND NURSING HOME, INC",1641 SOUTH WHITEHEAD DRIVE,OPEN,NON-PROFIT,1840027649
971635,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,OPEN,NON-PROFIT,1840014838
272653,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840014452
196784324,EVEREST REHABILITATION HOSPITAL NWA,4313 SOUTH PLEASANT CROSSING BOULEVARD,OPEN,NOT AVAILABLE,1840014444
63072758,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,OPEN,NOT AVAILABLE,1840014444
400000,NORTHWEST MEDICAL CENTER - BENTONVILLE,3000 MEDICAL CENTER PARKWAY,OPEN,PROPRIETARY,1840013319
61572736,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,OPEN,NOT AVAILABLE,1840013318
172761,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,OPEN,PROPRIETARY,1840015288
572601,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,OPEN,NON-PROFIT,1840013327
671671,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,OPEN,NON-PROFIT,1840015696
1072632,EUREKA SPRINGS HOSPITAL COMMISSION,24 NORRIS STREET,OPEN,PROPRIETARY,1840013321
872616,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,OPEN,NON-PROFIT,1840013323
196784286,SOUTHEAST REHABILITATION HOSPITAL,905 BORGOGNONI DRIVE,OPEN,NOT AVAILABLE,1840014821
2271923,BAPTIST HEALTH MEDICAL CENTER - ARKADELPHIA,3050 TWIN RIVERS DRIVE,OPEN,NON-PROFIT,1840013638
2372454,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,OPEN,GOVERNMENT - LOCAL,1840014457
1372543,BAPTIST HEALTH MEDICAL CENTER - HEBER SPRINGS,1800 BYPASS ROAD,OPEN,NON-PROFIT,1840014543
1871753,MAGNOLIA REGIONAL MEDICAL CENTER,101 HOSPITAL DRIVE,OPEN,GOVERNMENT - LOCAL,1840015726
2472110,CHI ST. VINCENT MORRILTON,4 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840014564
187672401,ARKANSAS CONTINUED CARE HOSPITAL OF JONESBORO,"3024 RED WOLF BOULEVARD, SUITE 1",OPEN,NOT AVAILABLE,1840014507
61272401,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF JONESBORO,1201 FLEMING AVENUE,OPEN,NOT AVAILABLE,1840014507
3300000,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,OPEN,NON-PROFIT,1840014507
3672401,ST. BERNARDS MEDICAL CENTER,225 EAST WASHINGTON AVENUE,OPEN,NON-PROFIT,1840014507
3472401,ST. BERNARDS MEDICAL CENTER,2712 EAST JOHNSON AVENUE,OPEN,NON-PROFIT,1840014507
3772956,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,OPEN,PROPRIETARY,1840015397
185272301,"BAPTIST MEMORIAL HOSPITAL - CRITTENDEN, INC",2100 NORTH SEVENTH STREET,OPEN,NOT AVAILABLE,1840015448
62572396,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,OPEN,NOT AVAILABLE,1840015443
2571742,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,OPEN,GOVERNMENT - LOCAL,1840013679
62671639,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,OPEN,NOT AVAILABLE,1840013683
8971654,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,OPEN,NON-PROFIT,1840015630
169772032,BAPTIST HEALTH MEDICAL CENTER - CONWAY,1555 EXCHANGE AVENUE,OPEN,PROPRIETARY,1840014598
192772034,CONWAY BEHAVIORAL HEALTH,2255 STURGIS ROAD,OPEN,NOT AVAILABLE,1840014598
4472034,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,OPEN,NON-PROFIT,1840014598
4572034,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON AVENUE,OPEN,PROPRIETARY,1840014598
62972949,MERCY HOSPITAL OZARK,801 WEST RIVER STREET,OPEN,NOT AVAILABLE,1840014531
5971913,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,OPEN,NON-PROFIT,1840014670
4771913,CHI ST. VINCENT HOT SPRINGS REHABILITATION HOSPITAL - A PARTNER OF ENCOMPASS HEALTH,1636 HIGDON FERRY ROAD,OPEN,PROPRIETARY,1840014670
13571913,CHRISTUS DUBUIS HOSPITAL OF HOT SPRINGS,"300 WERNER STREET, 3RD FLOOR",OPEN,PROPRIETARY,1840014670
1971901,LEVI HOSPITAL,300 PROSPECT AVENUE,OPEN,NON-PROFIT,1840014670
5600000,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,OPEN,PROPRIETARY,1840014670
6272450,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,OPEN,NON-PROFIT,1840014474
6371801,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,OPEN,PROPRIETARY,1840014765
12172104,ARKANSAS DEPARTMENT OF CORRECTION - OUACHITA RIVER UNIT INPATIENT CARE FACILITY,100 WALCO LANE,OPEN,GOVERNMENT - STATE,1840015563
6600000,BAPTIST HEALTH MEDICAL CENTER - HOT SPRING COUNTY,1001 SCHNEIDER DRIVE,OPEN,PROPRIETARY,1840015563
64371852,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,OPEN,NOT AVAILABLE,1840014709
6772501,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,OPEN,NON-PROFIT,1840013398
3572519,"IZARD COUNTY MEDICAL CENTER, LLC",61 GRASSE STREET,OPEN,NON-PROFIT,1840013352
61172112,UNITY HEALTH HARRIS MEDICAL CENTER,1205 MCLAIN STREET,OPEN,NOT AVAILABLE,1840014516
6871603,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,OPEN,NON-PROFIT,1840014699
1472830,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,OPEN,NON-PROFIT,1840014533
4872476,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN,OPEN,GOVERNMENT - LOCAL,1840015327
4071822,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,OPEN,GOVERNMENT - LOCAL,1840013711
4972927,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN STREET,OPEN,NON-PROFIT,1840013466
5172855,MERCY HOSPITAL PARIS,500 EAST ACADEMY,OPEN,NON-PROFIT,1840014586
196784207,CABOT EMERGENCY HOSPITAL,212 WILLIE RAY DRIVE,OPEN,NOT AVAILABLE,1840013530
63771854,RIVERVIEW BEHAVIORAL HEALTH,"701 ARKANSAS BOULEVARD, SUITE 300",OPEN,NOT AVAILABLE,1840015708
5272315,GREAT RIVER MEDICAL CENTER,1520 NORTH DIVISION STREET,OPEN,GOVERNMENT - LOCAL,1840013390
5772370,SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OPEN,GOVERNMENT - LOCAL,1840014501
6171701,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,OPEN,NON-PROFIT,1840013736
3271953,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,OPEN,GOVERNMENT - LOCAL,1840015549
7272801,ST. MARY'S REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,OPEN,PROPRIETARY,1840014541
63872202,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",OPEN,NOT AVAILABLE,1840015509
8572211,"ARKANSAS HEART HOSPITAL, LLC",1701 SOUTH SHACKLEFORD ROAD,OPEN,PROPRIETARY,1840015509
5300000,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,OPEN,PROPRIETARY,1840014632
63972205,"BAPTIST HEALTH EXTENDED CARE HOSPTIAL - LITTLE ROCK, INC","9601 BAPTIST HEALTH DRIVE, 10TH FLOOR",OPEN,NON-PROFIT,1840015509
7372205,BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,9601 BAPTIST HEALTH DRIVE,OPEN,NON-PROFIT,1840015509
60972209,BAPTIST HEALTH MEDICAL CENTER - LITTLE ROCK,11401 INTERSTATE 30,OPEN,NON-PROFIT,1840015509
5000000,BAPTIST HEALTH MEDICAL CENTER - NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,OPEN,NON-PROFIT,1840014632
64072205,BAPTIST HEALTH REHABILITATION INSTITUTE,9601 BAPTIST HEALTH DRIVE,OPEN,NON-PROFIT,1840015509
8672205,CHI ST. VINCENT INFIRMARY,2 ST VINCENT CIRCLE,OPEN,NON-PROFIT,1840015509
7900000,CHI ST. VINCENT SHERWOOD REHABILITATION HOSPITAL - PARTNER OF ENCOMPASS HEALTH,2201 WILDWOOD AVENUE,OPEN,PROPRIETARY,1840015511
12272205,CORNERSTONE SPECIALTY HOSPITALS LITTLE ROCK,"2 ST VINCENT CIRCLE, 6TH FLOOR",OPEN,PROPRIETARY,1840015509
61772211,PINNACLE POINTE BEHAVIORAL HEALTHCARE SYSTEM,11501 FINANCIAL CENTRE PARKWAY,OPEN,NOT AVAILABLE,1840015509
5400000,ST. VINCENT MEDICAL CENTER - NORTH,2215 WILDWOOD AVENUE,OPEN,NON-PROFIT,1840015511
8772113,THE BRIDGEWAY,21 BRIDGEWAY ROAD,OPEN,PROPRIETARY,1840014632
3072205,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET,OPEN,GOVERNMENT - STATE,1840015509
6972113,UNITED METHODIST BEHAVIORAL HOSPITAL,1601 MURPHY DRIVE,OPEN,NON-PROFIT,1840015510
8872455,ST. BERNARDS FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,OPEN,NON-PROFIT,1840014448
8172019,RIVENDELL BEHAVIORAL HEALTH SERVICES OF ARKANSAS,100 RIVENDELL DRIVE,OPEN,PROPRIETARY,1840013572
9072015,SALINE MEMORIAL HOSPITAL,1 MEDICAL PARK DRIVE,OPEN,NON-PROFIT,1840013572
62872958,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,OPEN,PROPRIETARY,1840015500
9172901,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,OPEN,PROPRIETARY,1840013456
62272903,CHRISTUS DUBUIS HOSPITAL OF FORT SMITH,"7301 ROGERS AVENUE, 4TH FLOOR",OPEN,NON-PROFIT,1840013456
7472901,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FORT SMITH,1401 SOUTH J STREET,OPEN,PROPRIETARY,1840013456
372903,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVENUE,OPEN,NON-PROFIT,1840013456
13772903,MERCY ORTHOPEDIC HOSPITAL FORT SMITH,3601 SOUTH 79TH STREET,OPEN,NON-PROFIT,1840013456
61972901,"SELECT SPECIALTY HOSPITAL - FORT SMITH, INC","1001 TOWSON AVENUE, SIXTH FLOOR",OPEN,NOT AVAILABLE,1840013456
8272923,VALLEY BEHAVIORAL HEALTH SYSTEM,10301 MAYO DRIVE,OPEN,PROPRIETARY,1840013455
1200000,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,OPEN,PROPRIETARY,1840013522
1672560,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,OPEN,NON-PROFIT,1840014491
7572031,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,OPEN,NON-PROFIT,1840014529
190372762,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,OPEN,NOT AVAILABLE,1840015336
2772703,ENCOMPASS HEALTH REHABILITATION HOSPITAL - A PARTNER OF WASHINGTON REGIONAL,153 EAST MONTE PAINTER DRIVE,OPEN,PROPRIETARY,1840013368
61672703,NORTHWEST HEALTH PHYSICIANS' SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,OPEN,NOT AVAILABLE,1840013368
2972764,NORTHWEST MEDICAL CENTER,609 WEST MAPLE AVENUE,OPEN,PROPRIETARY,1840015336
9672762,NORTHWEST MEDICAL CENTER - WILLOW CREEK WOMEN'S HOSPITAL,4301 GREATHOUSE SPRINGS ROAD,OPEN,PROPRIETARY,1840014482
61872764,REGENCY HOSPITAL OF SPRINGDALE,609 WEST MAPLE AVENUE,OPEN,NOT AVAILABLE,1840015336
9372703,VANTAGE POINT OF NORTHWEST ARKANSAS,4253 CROSSOVER ROAD,OPEN,PROPRIETARY,1840013368
9500000,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,OPEN,NON-PROFIT,1840013368
62372143,ADVANCED CARE HOSPITAL OF WHITE COUNTY,1200 SOUTH MAIN STREET,OPEN,GOVERNMENT - LOCAL,1840015429
196784171,UNITY HEALTH SPECIALTY CARE CAMPUS,1200 SOUTH MAIN STREET,OPEN,NOT AVAILABLE,1840015429
10172143,UNITY HEALTH WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,OPEN,NON-PROFIT,1840015429
7672833,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,OPEN,NON-PROFIT,1840014606
196784201,DARDANELLE HOSPITAL,200 NORTH THIRD STREET,OPEN,NOT AVAILABLE,1840014607
196784325,MERCY REHABILITATION HOSPITAL,6700 CHAD COLLEY BOULEVARD,OPEN,NOT AVAILABLE,1840013456
2171653,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 AND HIGHWAY 82,OPEN,NON-PROFIT,1840014821
62172704,SPRINGWOODS BEHAVIORAL HEALTH SERVICES,1955 WEST TRUCKER'S DRIVE,OPEN,NOT AVAILABLE,1840013368
29595823,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,OPEN,NON-PROFIT,1840021491
47295642,SUTTER AMADOR HOSPITAL,200 MISSION BOULEVARD,OPEN,NON-PROFIT,1840018852
47395602,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,OPEN,NON-PROFIT,1840010231
51195817,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,OPEN,GOVERNMENT - STATE,1840021491
3496150,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,OPEN,NON-PROFIT,1840021471
9795203,DAMERON HOSPITAL,525 W ACACIA STREET,OPEN,NON-PROFIT,1840021517
10295336,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,OPEN,PROPRIETARY,1840020265
27895249,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH ROAD,OPEN,NON-PROFIT,1840018868
27995667,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,OPEN,NON-PROFIT,1840020238
10495350,DOCTORS MEDICAL CENTER,1441 FLORIDA AVE,OPEN,PROPRIETARY,1840020287
28295355,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,OPEN,NON-PROFIT,1840020287
28795819,MERCY GENERAL HOSPITAL,4001 J STREET,OPEN,NON-PROFIT,1840021491
12295380,EMANUEL MEDICAL CENTER,825 DELBON AVE,OPEN,PROPRIETARY,1840021533
29395608,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVENUE,OPEN,NON-PROFIT,1840017579
70695354,CENTRAL VALLEY SPECIALTY HOSPITAL,730 17TH ST,OPEN,PROPRIETARY,1840020287
19995825,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,OPEN,NON-PROFIT,1840021491
32695361,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OPEN,GOVERNMENT - DISTRICT/AUTHORITY,1840020289
20795823,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,6600 BRUCEVILLE ROAD,OPEN,NON-PROFIT,1840021491
48495661,SUTTER ROSEVILLE MEDICAL CENTER,1 MEDICAL PLAZA DR,OPEN,NON-PROFIT,1840020233
39595231,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,OPEN,GOVERNMENT - LOCAL,1840017606
25495240,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,OPEN,NON-PROFIT,1840020263
48795376,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BOULEVARD,OPEN,NON-PROFIT,1840021518
46095204,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA STREET,OPEN,PROPRIETARY,1840021517
53195695,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,OPEN,NON-PROFIT,1840021485
47695616,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,OPEN,NON-PROFIT,1840018833
47895816,SUTTER MEDICAL CENTER - SACRAMENTO,2825 CAPITOL AVENUE,OPEN,NON-PROFIT,1840021491
196784326,WOODLAND MEMORIAL HOSPITAL D/P APH,1325 COTTONWOOD STREET,OPEN,NON-PROFIT,1840021485
43395823,"SIERRA VISTA HOSPITAL, INC",8001 BRUCEVILLE ROAD,OPEN,PROPRIETARY,1840021491
44095370,ADVENTIST HEALTH SONORA,179 FAIRVIEW LANE,OPEN,NON-PROFIT,1840021511
47495826,SUTTER CENTER FOR PSYCHIATRY,7700 FOLSOM BLVD,OPEN,NON-PROFIT,1840021491
16595841,HERITAGE OAKS HOSPITAL,4250 AUBURN BOULEVARD,OPEN,PROPRIETARY,1840021491
